100,2514,
200,9730,
300,24262,
400,33582,
500,59270,
600,77128,
700,112742,
800,132566,
900,176198,
1000,213962,
1100,264310,
1200,322158,
1300,364508,
1400,447508,
1500,501968,
1600,559400,
1700,639778,
1800,708118,
1900,801130,
2000,894004,
