1000,630.64107,
2000,316.45619,
3000,371.47673,
4000,305.26791,
5000,309.0527,
6000,312.07114,
7000,332.31409,
8000,280.24892,
9000,276.89515,
10000,288.34003,
11000,279.66033,
12000,272.25267,
13000,349.96973,
14000,293.43992,
15000,276.42092,
16000,282.08616,
17000,274.28363,
18000,284.64601,
19000,339.21979,
20000,306.31902,
