100,96,
200,248,
300,390,
400,484,
500,686,
600,736,
700,876,
800,984,
900,908,
1000,1438,
1100,1404,
1200,1462,
1300,1604,
1400,1926,
1500,1864,
1600,2002,
1700,2182,
1800,2192,
1900,2160,
2000,2530,
