1000,1226.37524,
2000,1100.47685,
3000,1114.75381,
4000,976.25667,
5000,960.79029,
6000,738.50146,
7000,824.13493,
8000,612.8042,
9000,640.95976,
10000,619.33102,
11000,599.71991,
12000,602.9596,
13000,651.85118,
14000,660.10096,
15000,635.83223,
16000,673.36747,
17000,630.34014,
18000,669.1593,
19000,676.99003,
20000,659.67416,
